id,path,No_compare,a,e,o,c,n,Description,Tops,Bottom,Clothing Color,Hair Style,Hair Color,Clothing pattern,Sleeve
16824,https://raw.githubusercontent.com/johnwwwl/imgs/main/4dl1zDSswl.jpg,13,0.307692308,0.307692308,0.461538462,0.307692308,0.384615385,The female is wearing a sleeveless crop top with a peplum hem.,Crop Tops,Jeans,Red,Long Straight,Brown,Horizontal stripes,Sleeveless
16825,https://raw.githubusercontent.com/johnwwwl/imgs/main/4Dm53V0Vqh.jpg,18,0.555555556,0.555555556,0.444444444,0.444444444,0.666666667,The female is wearing a sleeveless top with decorative details around the neckline.,Camisoles,Jeans,Black,Long Straight,Brown,Horizontal stripes,Sleeveless
16826,https://raw.githubusercontent.com/johnwwwl/imgs/main/4dSQzR68xr.jpg,15,0.4,0.4,0.666666667,0.6,0.533333333,"The female is wearing a casual, light blue t-shirt paired with black bottoms that appear to be either jeans or trousers.",T-Shirts,Jeans,Light blue for the top and black for the bottoms,Long Straight,Black,Horizontal stripes,Short sleeve
16827,https://raw.githubusercontent.com/johnwwwl/imgs/main/4dTy1NdNwX.jpg,13,0.538461538,0.538461538,0.461538462,0.538461538,0.538461538,The female in the picture is wearing an off-shoulder long sleeve top and high-waisted jeans.,Bodysuits,Jeans,The top is dark green and the jeans are blue.,Braids,Brown,Horizontal stripes,Long sleeve
16828,https://raw.githubusercontent.com/johnwwwl/imgs/main/4dvHHQl8zM.jpg,23,0.47826087,0.47826087,0.260869565,0.47826087,0.391304348,"The female in the picture is wearing a sleeveless, collared top and a high-waisted skirt with a bow tie at the front.",Blouses,Skirts,The blouse is white and the skirt is grey.,Long Wavy/Curly,Blonde,Horizontal stripes,Sleeveless
16829,https://raw.githubusercontent.com/johnwwwl/imgs/main/4dWuo4D0Jp.jpg,25,0.48,0.48,0.56,0.52,0.44,The female in the picture is wearing a casual t-shirt.,T-Shirts,Jeans,Maroon or Dark Red,Long Wavy/Curly,Brown,The T-shirt has horizontal stripes and features a text logo with the words 'RELAXED' and 'SUNSET' visible.,Short sleeve
16830,https://raw.githubusercontent.com/johnwwwl/imgs/main/4E3h2cAE77.jpg,13,0.461538462,0.461538462,0.307692308,0.384615385,0.538461538,The female in the picture is wearing a long sleeve top and a skirt.,Sweaters,Skirts,Black and Grey,Long Straight,Black,The top has a feather-like pattern with reddish and pinkish hues.,Long sleeve
16831,https://raw.githubusercontent.com/johnwwwl/imgs/main/4Elwkd3fEJ.jpg,15,0.533333333,0.533333333,0.466666667,0.4,0.333333333,The female in the picture is wearing a one-shoulder top paired with a metallic pleated skirt.,Bodysuits,Skirts,Black and metallic (for the skirt),Short,Blonde,The skirt has a metallic sheen but no distinct pattern; the top is solid colored.,Sleeveless
16832,https://raw.githubusercontent.com/johnwwwl/imgs/main/4Er5qYOE1e.jpg,20,0.5,0.5,0.4,0.55,0.35,"The female in the picture is wearing a casual, short sleeve T-shirt tucked into a high-waisted skirt.",T-Shirts,Skirts,Burgundy for the top and black for the skirt,Long Straight,Blonde,The top has a graphic print with text and stylized lips in white and blue tones.,Short sleeve
16833,https://raw.githubusercontent.com/johnwwwl/imgs/main/4EYDUspSyh.jpg,20,0.6,0.6,0.45,0.6,0.65,The female in the picture is wearing a V-neck top with horizontal stripes and a tie at the waist.,Shirts,Trousers,Navy blue and white,Long Straight,Black,Striped,Short sleeve
16834,https://raw.githubusercontent.com/johnwwwl/imgs/main/4ezbWPdsq1.jpg,10,0.4,0.4,0.8,0.7,0.3,"The female is wearing a sleeveless, form-fitting top with a corset-like lace-up detail in the front. She also wears high-waisted pants.",Tank Tops,Jeans,Black and navy,Long Straight,Brown,Horizontal stripes,Sleeveless
16835,https://raw.githubusercontent.com/johnwwwl/imgs/main/4f5kkQ8T9W.jpg,17,0.470588235,0.470588235,0.588235294,0.764705882,0.529411765,The female is wearing a sleeveless ruffled blouse and a black skirt.,Blouses,Skirts,Peach and Black,Long Wavy/Curly,Blonde,Horizontal stripes,Sleeveless
16836,https://raw.githubusercontent.com/johnwwwl/imgs/main/4FG6U14JJ9.jpg,22,0.363636364,0.363636364,0.227272727,0.5,0.5,The female is wearing a tops with lace detailing at the hem and neckline.,Tunics,Jeans,Maroon,Long Straight,Light Brown,Horizontal stripes,Long sleeve
16837,https://raw.githubusercontent.com/johnwwwl/imgs/main/4FIdjMShV4.jpg,19,0.473684211,0.473684211,0.578947368,0.631578947,0.526315789,"The female in the picture is wearing a simple, long-sleeved black top and blue jeans.",Sweaters,Jeans,"Black top, blue jeans",Long Straight,Blonde,Horizontal stripes,Long sleeve
16838,https://raw.githubusercontent.com/johnwwwl/imgs/main/4fySOiPtM4.jpg,16,0.375,0.375,0.5,0.4375,0.1875,The female in the picture is wearing a sleeveless dress with a V-neckline and cinched waist.,T-Shirts,Jeans,Yellow,Long Wavy/Curly,Blonde,Horizontal stripes,Sleeveless
16839,https://raw.githubusercontent.com/johnwwwl/imgs/main/4g1XnWDWT8.jpg,24,0.5,0.5,0.5,0.375,0.375,The female in the picture is wearing a sleeveless top with a floral pattern and light-washed denim jeans.,Camisoles,Jeans,Black,Short,Dark Brown,Floral,Sleeveless
16840,https://raw.githubusercontent.com/johnwwwl/imgs/main/4gFLvAFHql.jpg,9,0.444444444,0.444444444,0.666666667,0.444444444,0.444444444,The female in the picture is wearing a dotted long-sleeve top and what appears to be dark-colored jeans.,Sweaters,Jeans,Navy,Long Straight,Brown,Dotted,Long sleeve
16841,https://raw.githubusercontent.com/johnwwwl/imgs/main/4GjDmT6dMT.jpg,19,0.473684211,0.473684211,0.631578947,0.631578947,0.421052632,The female in the picture is wearing a short sleeve top that has a textured or glittery appearance.,T-Shirts,Jeans,Pink,Long Wavy/Curly,Blonde,Horizontal stripes,Short sleeve
16842,https://raw.githubusercontent.com/johnwwwl/imgs/main/4glb5HovhW.jpg,16,0.4375,0.4375,0.375,0.5,0.375,The female in the picture is wearing a casual-style T-shirt paired with distressed jeans.,T-Shirts,Jeans,Beige,Long Straight,Brown,The T-shirt features a printed pattern of a stylized llama with heart-shaped sunglasses.,Short sleeve
16843,https://raw.githubusercontent.com/johnwwwl/imgs/main/4gNQNXJeXC.jpg,20,0.45,0.45,0.5,0.4,0.25,The female in the picture is wearing a sleeveless white blouse and a high-waisted skirt with a green leaf pattern,Blouses,Skirts,White and Green,Long Straight,Brown,Leaf pattern on the skirt,Sleeveless
16844,https://raw.githubusercontent.com/johnwwwl/imgs/main/4GR8GexUak.jpg,12,0.666666667,0.666666667,0.666666667,0.75,0.666666667,The female in the picture is wearing a floral print sweater and jeans.,Sweaters,Jeans,Navy,Long Straight,Brown,Floral pattern,Long sleeve
16845,https://raw.githubusercontent.com/johnwwwl/imgs/main/4hFrNvpO3f.jpg,18,0.277777778,0.277777778,0.444444444,0.555555556,0.388888889,"The female in the picture is wearing a casual charcoal gray T-shirt with text on the front, paired with dark-colored sporty shorts.",T-Shirts,Shorts,Charcoal gray and dark-colored shorts,Long Straight,Brown,Text on the T-shirt,Short sleeve
16846,https://raw.githubusercontent.com/johnwwwl/imgs/main/4hK1UfK4NS.jpg,19,0.368421053,0.368421053,0.421052632,0.526315789,0.263157895,The female in the picture is wearing a top with bell-shaped sleeves embellished with what appears to be pearls or studs along the sleeve openings.,Blouses,Jeans,Navy,Long Straight,Dark Brown,Horizontal stripes,Long sleeve
16847,https://raw.githubusercontent.com/johnwwwl/imgs/main/4HkRARLJmd.jpg,21,0.428571429,0.428571429,0.19047619,0.523809524,0.428571429,The female in the picture is wearing a casual long-sleeve top.,Sweaters,Jeans,Black,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
16848,https://raw.githubusercontent.com/johnwwwl/imgs/main/4hp6cUxzBh.jpg,14,0.5,0.5,0.5,0.428571429,0.642857143,The female in the picture is wearing a casual short sleeve T-shirt with a text graphic and distressed jeans.,T-Shirts,Jeans,Gray and Blue,Long Wavy/Curly,Blonde,The T-shirt has the text 'ROCK STAR' with some graphical elements around the text.,Short sleeve
16849,https://raw.githubusercontent.com/johnwwwl/imgs/main/4HSAU32zEE.jpg,17,0.294117647,0.294117647,0.529411765,0.529411765,0.294117647,The female is wearing a printed blouse and jeans.,Blouses,Jeans,Navy blue,Long Wavy/Curly,Brown,"The blouse has a small, dotted print.",Short sleeve
16850,https://raw.githubusercontent.com/johnwwwl/imgs/main/4I4fuuxYR2.jpg,20,0.7,0.7,0.4,0.3,0.4,The female in the picture is wearing a bodysuit with lace sleeves and a sweetheart neckline paired with what appears to be faux leather pants.,Bodysuits,Trousers,Black,Long Straight,Brown,Horizontal stripes,Long sleeve
16851,https://raw.githubusercontent.com/johnwwwl/imgs/main/4I4iqIe6j0.jpg,16,0.4375,0.4375,0.5625,0.5,0.5625,The female in the picture is wearing a crop top,Crop Tops,Jeans,Blue,Long Wavy/Curly,Blonde,"There is text on the crop top, but I cannot provide details about the text.",Short sleeve
16852,https://raw.githubusercontent.com/johnwwwl/imgs/main/4IDtsHrQMy.jpg,15,0.266666667,0.266666667,0.533333333,0.533333333,0.266666667,The female in the picture is wearing a casual style top with lace details on the shoulders.,T-Shirts,Jeans,Navy,Long Wavy/Curly,Blonde,"The top has lace detailing on the shoulders, while the jeans do not have any visible patterns.",Short sleeve
16853,https://raw.githubusercontent.com/johnwwwl/imgs/main/4iFcWQRQY2.jpg,20,0.45,0.45,0.45,0.35,0.5,The female is wearing a sleeveless top and jeans.,Tank Tops,Jeans,Maroon,Long Straight,Brown,Horizontal stripes,Sleeveless
16854,https://raw.githubusercontent.com/johnwwwl/imgs/main/4iIfKBMVjc.jpg,18,0.611111111,0.611111111,0.444444444,0.555555556,0.555555556,The female is wearing a sleeveless tank top with a graphic of a flamingo on the front.,Tank Tops,Jeans,Grey,Long Straight,Brown,The tank top has a graphic print of a flamingo.,Sleeveless
16855,https://raw.githubusercontent.com/johnwwwl/imgs/main/4in3VsUTki.jpg,18,0.5,0.5,0.388888889,0.333333333,0.222222222,"The female in the picture is wearing a casual, short-sleeved T-shirt.",T-Shirts,Jeans,Black,Long Wavy/Curly,Blonde,The T-shirt has a text logo on the chest area.,Short sleeve
16856,https://raw.githubusercontent.com/johnwwwl/imgs/main/4iVwTSL7bu.jpg,14,0.571428571,0.571428571,0.5,0.571428571,0.571428571,"The female in the picture is wearing a short-sleeved, striped T-shirt with a small flamingo pattern, paired with denim shorts.",T-Shirts,Shorts,White,Short,Blonde,Stripes with flamingo pattern,Short sleeve
16857,https://raw.githubusercontent.com/johnwwwl/imgs/main/4iyLH0hPn4.jpg,16,0.5625,0.5625,0.625,0.4375,0.5625,"The female in the picture is wearing a red top which seems to have a textured or ruched design on the front, paired with a black skirt that has a tie detail at the waist.",Shirts,Skirts,Red and Black,Short,Brown,Horizontal stripes,Long sleeve
16858,https://raw.githubusercontent.com/johnwwwl/imgs/main/4j1hJrNFci.jpg,20,0.6,0.6,0.45,0.7,0.55,"The female in the picture is wearing a short-sleeve, casual top.",T-Shirts,Jeans,Maroon,Long Straight,Dark brown,Horizontal stripes,Short sleeve
16859,https://raw.githubusercontent.com/johnwwwl/imgs/main/4J7Xh61PQm.jpg,20,0.6,0.6,0.35,0.45,0.65,She is wearing a simple long sleeve top tucked into denim.,T-Shirts,Jeans,Burgundy,Long Straight,Blonde,Horizontal stripes,Long sleeve
16860,https://raw.githubusercontent.com/johnwwwl/imgs/main/4JcUCGpCDo.jpg,12,0.583333333,0.583333333,0.333333333,0.666666667,0.583333333,The female is wearing a V-neck top with lace details on the sleeves and a solid-colored skirt.,Sweaters,Skirts,The top is black and the skirt is light blue.,Long Wavy/Curly,Brown,"The top has lace details on the sleeves, while the skirt appears to be a solid color with no discernible patterns, logos, or text.",Long sleeve
16861,https://raw.githubusercontent.com/johnwwwl/imgs/main/4jElWkHxTz.jpg,15,0.533333333,0.533333333,0.533333333,0.6,0.533333333,"The female in the picture is wearing a casual, comfortable outfit.",T-Shirts,Jeans,Coral pink and light blue,Long Wavy/Curly,Blonde,Horizontal stripes,Short sleeve
16862,https://raw.githubusercontent.com/johnwwwl/imgs/main/4JFSctYF67.jpg,20,0.7,0.7,0.5,0.5,0.55,The female is wearing a casual short-sleeved top with a graphic print of a bird on the front.,T-Shirts,Jeans,Light blue,Long Straight,Blond,Graphic print of a bird,Short sleeve
16863,https://raw.githubusercontent.com/johnwwwl/imgs/main/4Ji9OiYcYT.jpg,19,0.526315789,0.526315789,0.578947368,0.578947368,0.526315789,The female is wearing a sporty outfit suitable for workouts or casual occasions.,T-Shirts,Leggings,Pink and Grey,Ponytail,Blonde,The T-shirt appears to be solid color while the leggings have a multi-tone grey camouflage-like pattern.,Short sleeve
16864,https://raw.githubusercontent.com/johnwwwl/imgs/main/4Jljw2Zn2A.jpg,19,0.473684211,0.473684211,0.578947368,0.473684211,0.421052632,The female is wearing a casual T-shirt paired with what appears to be jeans.,T-Shirts,Jeans,White and Black,Long Straight,Black,The T-shirt has a logo with the brand name 'Lee' on the chest area.,Short sleeve
16865,https://raw.githubusercontent.com/johnwwwl/imgs/main/4JQiUeF0Vx.jpg,18,0.555555556,0.555555556,0.666666667,0.611111111,0.611111111,"The female is wearing a V-neck, velvet-textured top",Blouses,Jeans,Navy Blue,Long Straight,Brown,Horizontal stripes,Short sleeve
16866,https://raw.githubusercontent.com/johnwwwl/imgs/main/4JTyK5E8XS.jpg,19,0.421052632,0.421052632,0.368421053,0.526315789,0.631578947,The female in the picture is wearing a floral tank top and distressed jeans.,Tank Tops,Jeans,Navy,Long Wavy/Curly,Brown,Floral,Sleeveless
16867,https://raw.githubusercontent.com/johnwwwl/imgs/main/4jvmGfsrTn.jpg,14,0.5,0.5,0.642857143,0.571428571,0.642857143,"The female is wearing a pink T-shirt with 'DARLIN' text across the chest, paired with blue jeans.",T-Shirts,Jeans,Pink T-shirt and Blue Jeans,Long Straight,Blonde,Text 'DARLIN',Short sleeve
16868,https://raw.githubusercontent.com/johnwwwl/imgs/main/4k2lnxRW2g.jpg,17,0.529411765,0.529411765,0.647058824,0.588235294,0.470588235,The female is wearing a sleeveless red top with a polka dot pattern.,Tank Tops,Jeans,Red and Black,Long Straight,Brown,Polka dot on the top and lace-up detail on the jeans,Sleeveless
16869,https://raw.githubusercontent.com/johnwwwl/imgs/main/4KOytMHHch.jpg,12,0.416666667,0.416666667,0.416666667,0.333333333,0.416666667,The female is wearing a sleeveless black top with lace detail on the shoulders and a pair of blue jeans. The jeans have red tie accessories on the sides.,Tank Tops,Jeans,"Black top, Blue jeans",Long Wavy/Curly,Black,Horizontal stripes,Sleeveless
16870,https://raw.githubusercontent.com/johnwwwl/imgs/main/4KPw3trITy.jpg,14,0.357142857,0.357142857,0.5,0.285714286,0.642857143,The woman in the picture is wearing a casual T-shirt paired with what appears to be jeans.,T-Shirts,Jeans,Yellow,Long Straight,Black,The T-shirt has text and a logo on it.,Short sleeve
16871,https://raw.githubusercontent.com/johnwwwl/imgs/main/4KRMIqiMRI.jpg,20,0.6,0.6,0.65,0.7,0.5,"The female in the picture is wearing a long-sleeved, scoop-neck sweater with lace detailing on the shoulders.",Sweaters,Jeans,Black,Long Straight,Black,Horizontal stripes,Long sleeve
16872,https://raw.githubusercontent.com/johnwwwl/imgs/main/4ksmJcL3F6.jpg,21,0.380952381,0.380952381,0.476190476,0.571428571,0.476190476,The female is wearing a long-sleeved top paired with what appears to be jeans or trousers.,Shirts,Jeans,Black,Long Wavy/Curly,Blonde,Horizontal stripes,Long sleeve
16873,https://raw.githubusercontent.com/johnwwwl/imgs/main/4ktkikgWMo.jpg,17,0.529411765,0.529411765,0.470588235,0.588235294,0.470588235,The female in the picture is wearing a plain white t-shirt with a V-neckline.,T-Shirts,Jeans,White,Short,Brown,Horizontal stripes,Short sleeve
16874,https://raw.githubusercontent.com/johnwwwl/imgs/main/4L4zpQciJk.jpg,15,0.466666667,0.466666667,0.333333333,0.533333333,0.4,The female in the picture is wearing a light-colored top with a polka dot pattern and dark-colored jeans,Sweaters,Jeans,Light Pink,Long Wavy/Curly,Brown,Polka dots,Long sleeve
16875,https://raw.githubusercontent.com/johnwwwl/imgs/main/4lakRAaGl5.jpg,16,0.3125,0.3125,0.3125,0.375,0.375,The female in the picture is wearing a casual short-sleeved top and pants.,T-Shirts,Jeans,Grey,Short,Blonde,The T-shirt features a subtle tonal pattern or graphic.,Short sleeve
